"","soc_id","EA_code","line_7","line_10","line_21","line_23","line_37","Society_latitude","Society_longitude","GlottoID","FamilyLevGlottocode","Region","Division","X.x","subsistence","X.y","class","caste","slavery","class_scaled","caste_scaled","slavery_scaled","SocialLayering_additive","EA031","EA033","xd_id","pref_name_for_society","glottocode","ORIG_name_and_ID_in_this_dataset","alt_names_by_society","main_focal_year","HRAF_name_ID","HRAF_link","origLat","origLong","Lat","Long","Comment","glottocode_comment","std_subsistence","std_caste","std_slavery","std_class","std_EA033","std_EA031","musical_pc1","social_pc1"
"345",26610,"Nj8",1,0.25,0.5,0,0.5,19.98,-101.71,"pure1242","tara1323","Central America","Mexico",NA,NA,1154,2,0,NA,0.5,0,NA,NA,NA,3,"xd1307","Tarasco","pure1242","Tarasco (Nj8)","",1500,"Tarasco (NU34)","in process",19,-101,19,-101,"Original","",NA,0,NA,0.5,0.6,NA,NA,NA
"346",26654,"ch20",0,0.25,0.5,0.75,0.5,55.55,50.93,"tata1255","turk1311","Europe","Russia",NA,NA,1273,4,0,1,1,0,0.5,1.5,8,5,"xd558","Kazan tatar","midd1325","Kazan tatar (ch20)","Kazanskie Tatary, Kazanly, Tatarlar",1910,"","",55,50,55,50,"Original","",NA,0,0.5,1,1,1,NA,NA
"347",26731,"Sg4",0,0.5,1,0,0.25,-47.58,-68.32,"tehu1242","chon1288","South America","S South America",843,2,1233,0,0,2,0,0,1,1,2,1,"xd1386","Tehuelche","tehu1242","Tehuelche (Sg4)","Patagon",1870,"Tehuelche (SH05)","http://ehrafworldcultures.yale.edu/collection?owc=SH05",-46,-70,-46,-70,"Original","",0.25,0,1,0,0.2,0.25,-1.43102919522263,-0.934885964024284
"348",26940,"Ne8",0,0.75,0.75,0,0.25,46.37,-103.95,"lako1247","siou1252","North America","United States",764,2,1075,0,0,2,0,0,1,1,NA,2,"xd1227","Teton","lako1247","Teton (Ne8)","",1870,"","",43,-103,43,-103,"Original","",0.25,0,1,0,0.4,NA,NA,NA
"349",26973,"Ej9",0,0,0.25,0.75,1,17.75,104.68,"thai1261","taik1256","Southeast Asia","Mainland S E Asia",443,8,704,1,0,0,0.25,0,0,0.25,6,5,"xd731","Thai","thai1261","Siamese (Ej9)","Siamese, Central Thai",1940,"","",15,100,15,100,"Original","",1,0,0,0.25,1,0.75,2.09586521011061,0.930781565990036
"350",27017,"Ac13",0.5,0.5,0.5,0,0.25,-11.38,33.91,"tong1321","atla1278","Africa","East Africa",NA,NA,37,0,0,1,0,0,0.5,0.5,2,1,"xd37","Tonga","tong1321","Lake Tonga (Ac13)","Lake Tonga, Batonga, Matoka",1950,"Lakeshore Tonga (FR07)","http://ehrafworldcultures.yale.edu/collection?owc=FR07",-12,34,-12,34,"Original","",NA,0,0.5,0,0.2,0.25,NA,NA
"351",27028,"Ee4",0,0,0.75,0.5,0.25,29.64,91.11,"tibe1272","sino1245","South Asia","India/ Nepal/ Tibet",386,8,629,4,NA,2,1,NA,1,NA,7,5,"xd656","Central Tibetans","dbus1238","Tibetans (Ee4)","",1920,"Tibetans (AJ01)","http://ehrafworldcultures.yale.edu/collection?owc=AJ01",30,91,30,91,"Original","12 Nov 2018 Assigned specific dialect to differentiate it from eHRAF society ""Western Tibetans"". From wikipedia: ""Central Tibetan, also known as Dbus, Ü or Ü-Tsang, is the most widely spoken Tibetic language and the basis of Standard Tibetan. There are many mutually intelligible Central Tibetan dialects besides that of Lhasa, with particular diversity along the border and in Nepal.""",1,NA,1,1,1,0.875,NA,NA
"352",27050,"Ca38",0.25,1,0.25,0.5,0.25,17.35,38.22,"tigr1270","afro1255","Africa","East Africa",247,5,446,3,NA,2,0.75,NA,1,NA,3,2,"xd446","Tigre","mans1267","Tigre (Ca38)","",1860,"","",17,39,17,39,"Original","",0.625,NA,1,0.75,0.4,0.375,NA,NA
"353",27061,"Ca3",1,0.25,0.75,0.25,0.75,15.34,38.93,"tigr1271","afro1255","Africa","East Africa",238,7,437,4,1,1,1,0.333333333333333,0.5,1.83333333333333,7,3,"xd437","Tigrinya","tigr1271","Tigrinya (Ca3)","",1950,"","",14,39,14,39,"Original","",0.875,0.333333333333333,0.5,1,0.6,0.875,0.544615837201652,1.29323212436277
"354",27083,"Ii2",0,0,0.75,0,0.5,-12.28,168.82,"tiko1237","aust1307","Oceania","Melanesia",NA,NA,854,2,0,0,0.5,0,0,0.5,5,2,"xd881","Tikopia","tiko1237","Tikopia (Ii2)","",1930,"Tikopia (OT11)","http://ehrafworldcultures.yale.edu/collection?owc=OT11",-12,168,-12.29,168.83,"Revised","",NA,0,0,0.5,0.4,0.625,NA,NA
"355",27132,"Ig3",0,0.75,0.5,0,0.5,-6.24,155.38,"tinp1237","aust1307","Oceania","Melanesia",539,3,828,2,0,0,0.5,0,0,0.5,3,1,"xd855","Kurtatchi","tinp1237","Kurtatchi (Ig3)","Buka",1930,"Tinputz (ON06)","http://ehrafworldcultures.yale.edu/collection?owc=ON06",-5,154,-5.6,154.91,"Revised","",0.375,0,0,0.5,0.2,0.375,-0.500687691619667,-0.49424428870869
"356",27160,"Ah3",1,0.25,1,0.5,0.25,6.88,9.26,"tivv1240","atla1278","Africa","West Africa",NA,NA,320,0,0,1,0,0,0.5,0.5,4,2,"xd320","Tiv","tivv1240","Tiv (Ah3)","Munshi",1920,"Tiv (FF57)","http://ehrafworldcultures.yale.edu/collection?owc=FF57",7,9,7,9,"Original","",NA,0,0.5,0,0.4,0.5,NA,NA
"357",27215,"Sh8",0,0.75,0.75,0,0.25,-24.41,-60.45,"toba1269","guai1249","South America","C South America",NA,NA,1242,0,0,0,0,0,0,0,4,2,"xd1395","Toba","toba1269","Toba (Sh8)","Qom-lik, Qom, Tacshic, Toqoit",1964,"Toba (SI12)","in process",-25,-60,-25,-60,"Original","",NA,0,0,0,0.4,0.5,NA,NA
"358",27259,"Eg4",0.5,1,0.75,0.25,0.25,11.42,77.02,"toda1252","drav1251","South Asia","India",403,5,653,0,0,0,0,0,0,0,1,2,"xd680","Toda","toda1252","Toda (Eg4)","",1900,"Toda (AW60)","http://ehrafworldcultures.yale.edu/collection?owc=AW60",12,77,12,77,"Original","",0.625,0,0,0,0.4,0.125,-1.09488633626117,-0.613875115394902
"359",27303,"Nb6",0.25,1,0.75,0.5,0.25,41.92,-124.12,"tolo1259","atha1245","North America","United States",641,1,951,1,0,2,0.25,0,1,1.25,NA,1,"xd1103","Tolowa","tolo1259","Tolowa (Nb6)","",1870,"","",42,-124,42,-124,"Original","",0.125,0,1,0.25,0.2,NA,NA,NA
"360",27314,"Af11",1,0.75,0.5,0,0.25,9.94,-9.69,"toma1245","mand1469","Africa","West Africa",83,4,188,0,0,1,0,0,0.5,0.5,4,2,"xd188","Toma","toma1245","Toma (Af11)","",1920,"","",11,-9,11,-9,"Original","",0.5,0,0.5,0,0.4,0.5,-0.473099915529381,-0.378917941241255
"361",27340,"Ii12",1,0.75,0.5,0,0.75,-21.17,-175.25,"tong1325","aust1307","Oceania","Polynesia",553,6,851,2,0,0,0.5,0,0,0.5,NA,3,"xd878","Tongans","tong1325","Tongans (Ii12)","",1920,"Tongans (OU09)","http://ehrafworldcultures.yale.edu/collection?owc=OU09",-20,-174,-19.74,-175.07,"Revised","",0.75,0,0,0.5,0.6,NA,NA,NA
"362",27369,"Ae26",0,0.75,0.5,0,0.25,0.74,23.91,"poke1238","atla1278","Africa","Central Africa",NA,NA,145,2,0,2,0.5,0,1,1.5,NA,3,"xd145","Topoke","poke1238","Topoke (Ae26)","Foma, Tofoke",1910,"","",0,24,0,24,"Original","",NA,0,1,0.5,0.6,NA,NA,NA
"363",27393,"Ic5",0,0.25,0.5,0,0.25,-2.97,119.83,"pamo1252","aust1307","Southeast Asia","Island S E Asia",470,4,740,1,0,1,0.25,0,0.5,0.75,NA,2,"xd767","Toradja","pamo1252","Toradja (Ic5)","",1910,"Toradja (OG11)","http://ehrafworldcultures.yale.edu/collection?owc=OG11",-2,121,-2,121,"Original","Changed to pamo1252 (pmf, Pamona) from tora1261 (sda, Sa'dan) on 3Oct2018. Reason: the SCCS focus is on the Bare'e subgroup, which is the focus of (Adriani and Kruijt, 1912). Harald Hammarstrom notes that this group speaks Pamona [pmf], not Sa'dan [sda]. Note, this change may not be incorporated to Bouckaert/Atkinson global tree because of timing of correction.",0.5,0,0.5,0.25,0.4,NA,NA,NA
"364",27413,"Nj4",1,1,0.75,0,0,20.54,-97.69,"papa1238","toto1251","Central America","Mexico",793,4,1150,NA,0,1,NA,0,0.5,NA,7,2,"xd1303","Totonac","papa1238","Totonac (Nj4)","",1940,"","",20,-97,20,-97,"Original","Note 8Feb2018: Glottocode changed based on comment by HH: The Kelly ref describes Tajin which is Totonac-Papantla [top]. Indeed, Kelly and Palerm focus on Tajin Totonac, while Krickeberg appears to be a more general survey of the Totonac, including the main dialect groups, one of which is [top].",0.5,0,0.5,NA,0.4,0.875,NA,NA
"365",27446,"Ce2",0,0.25,0.5,0.5,0.5,41.32,-7.38,"gali1257","indo1319","Europe","Southern Europe",NA,NA,529,4,0,NA,1,0,NA,NA,NA,NA,"xd529","Portuguese","gali1257","Portuguese (Ce2)","",1950,"","",42,-7,42,-7,"Original","",NA,0,NA,1,NA,NA,NA,NA
"366",27479,"Ig2",0,0.75,0.5,0.5,0.25,-8.67,150.91,"kili1267","aust1307","Oceania","Melanesia",536,6,825,2,0,0,0.5,0,0,0.5,3,2,"xd852","Trobriands","kili1267","Trobriands (Ig2)","",1910,"Trobriands (OL06)","http://ehrafworldcultures.yale.edu/collection?owc=OL06",-8,151,-8.43,151.09,"Revised","",0.75,0,0,0.5,0.4,0.375,-0.363296085363281,0.0225338376001325
"367",27490,"If2",0,0,0.75,0,0.75,7.41,151.78,"chuu1238","aust1307","Oceania","Micronesia",524,6,806,0,0,0,0,0,0,0,3,1,"xd833","Trukese","chuu1238","Trukese (If2)","Chuukese",1940,"Truk (OR19)","http://ehrafworldcultures.yale.edu/collection?owc=OR19",7,152,7.34,151.6,"Revised","",0.75,0,0,0,0.2,0.375,0.188452941528421,-0.488880293738627
"368",27501,"Si2",0,0.75,0.75,0,0.5,-11.81,-53.57,"trum1247","ISOLATE_trum1247","South America","C South America",NA,NA,1246,0,0,1,0,0,0.5,0.5,1,1,"xd1399","Trumai","trum1247","Trumai (Si2)","Ho kod ke",1930,"Trumai (SP23)","http://ehrafworldcultures.yale.edu/collection?owc=SP23",-12,-53,-12,-53,"Original","",NA,0,0.5,0,0.2,0.125,NA,NA
"369",27523,"Nb7",0,0.5,0.75,0.5,0.5,54.62,-129.52,"nucl1649","tsim1258","North America","Canada",642,2,952,2,0,1,0.5,0,0.5,1,NA,2,"xd1104","Tsimshian","nucl1649","Tsimshian (Nb7)","Ts’msyan",1880,"","",55,-130,54.64,-130.25,"Revised","",0.25,0,0.5,0.5,0.4,NA,NA,NA
"370",27545,"Cc9",0.25,0.75,0.25,0,0.75,22.3,5.36,"hogg1238","afro1255","Africa","Northern Africa",NA,NA,506,3,3,2,0.75,1,1,2.75,2,3,"xd506","Tuareg Ahaggar","hogg1238","Tuareg Ahaggar (Cc9)","Tuareg",1920,"Tuareg (MS25)","http://ehrafworldcultures.yale.edu/collection?owc=MS25",23,6,23,6,"Original","",NA,1,1,0.75,0.6,0.25,NA,NA
"371",27589,"Se12",1,0.25,0.75,0,0,0.58,-69.58,"tuca1252","tuca1253","South America","N W South America",NA,NA,1212,NA,NA,1,NA,NA,0.5,NA,NA,NA,"xd1365","Tucano","tuca1252","Tucano (Se12)","Tukano",1950,"Tucano (SQ19)","http://ehrafworldcultures.yale.edu/collection?owc=SQ19",0,-70,0,-70,"Original","",NA,NA,0.5,NA,NA,NA,NA,NA
"372",27600,"Se2",0,0.5,0.75,0,0,-3.66,-69.87,"ticu1245","ticu1244","South America","N W South America",NA,NA,1213,0,0,0,0,0,0,0,3,1,"xd1366","Ticuna","ticu1245","Tucuna (Se2)","Tucuna, Tikuna",1940,"Tucuna (SQ20)","http://ehrafworldcultures.yale.edu/collection?owc=SQ20",-3,-70,-3,-70,"Original","",NA,0,0,0,0.2,0.375,NA,NA
"373",27666,"ec16",0,0.5,0.75,0,0.5,70.67,130.91,"even1259","tung1282","North Eurasia","Siberia",884,2,1286,0,0,0,0,0,0,0,1,1,"xd624","Evenk","even1259","Evenk (ec16)","Ewenki, Tungus, Chapogir, Avanki, Avankil, Solon, Khamnigan",1890,"","",55,112,55,112,"Original","",0.25,0,0,0,0.2,0.125,-0.666271988294608,-1.13065324170372
"374",27677,"Cd21",0,0,0.25,1,0.5,33.88,9.53,"tuni1259","afro1255","Western Asia","Berber & Semitic North Africa",301,7,520,4,1,NA,1,0.333333333333333,NA,NA,8,5,"xd520","Tunisians","tuni1260","Tunisians (Cd21)","",1930,"","",37,10,37,10,"Original","",0.875,0.333333333333333,NA,1,1,1,NA,NA
"375",27743,"Eb5",0,0.25,0.5,0.75,0.5,37.96,58.33,"turk1304","turk1311","Central Asia","S W Central Asia",365,8,596,2,NA,1,0.5,NA,0.5,NA,NA,4,"xd613","Turkmen","turk1304","Turkmen (Eb5)","",1910,"","",38,62,38,62,"Original","",1,NA,0.5,0.5,0.8,NA,NA,NA
"376",27765,"Ci5",1,0,0.25,0.5,0.25,38.96,35.24,"nucl1301","turk1311","Western Asia","Anatolia",340,7,564,4,0,0,1,0,0,1,8,4,"xd581","Turks","nucl1301","Turks (Ci5)","",1950,"Turks (MB01)","http://ehrafworldcultures.yale.edu/collection?owc=MB01",38,30,38,30,"Original","",0.875,0,0,1,0.8,1,1.19570495636487,1.32487316587557
"377",27781,"Ae10",0,0.25,0.5,1,0.25,-1.57,29.64,"kiny1244","atla1278","Africa","East Africa",67,4,128,4,2,1,1,0.666666666666667,0.5,2.16666666666667,3,4,"xd128","Banyaruanda","kiny1244","Ruanda (Ae10)","Ruanda",1910,"Rwandans (FO57)","http://ehrafworldcultures.yale.edu/collection?owc=FO57",-2,30,-2,30,"Original","",0.5,0.666666666666667,0.5,1,0.8,0.375,0.628820450716135,0.951619078576555
"378",27908,"Ch7",0,0,0.5,0,0.5,48.37,31.16,"ukra1253","indo1319","Europe","Eastern Europe",330,7,554,4,0,0,1,0,0,1,8,5,"xd571","Ukrainians","east2270","Ukrainians (Ch7)","Ukranians",1930,"Ukraine (RD01)","in process",48,36,48,36,"Original","",0.875,0,0,1,1,1,0.265968367090177,1.50907996736317
"379",27930,"If9",0,0.25,0.5,0.25,0.75,9.96,139.61,"ulit1238","aust1307","Oceania","Micronesia",530,6,813,0,0,0,0,0,0,0,2,2,"xd840","Ulithians","ulit1238","Ulithians (If9)","",1900,"","",10,140,10.02,139.79,"Revised","",0.75,0,0,0,0.4,0.25,0.594543486673122,-0.403845749686094
"380",28084,"Ig10",0,0.5,0.75,0,0.5,-2.08,147.05,"lele1270","aust1307","Oceania","Melanesia",532,3,815,0,0,0,0,0,0,0,2,1,"xd842","Usiai","lele1270","Usiai (Ig10)","",1950,"","",-2,147,-2,147,"Original","",0.375,0,0,0,0.2,0.25,-0.666271988294608,-0.920623875994917
"381",28117,"Ef11",1,0.75,0.5,0.5,0.5,26.84,80.94,"bhoj1244","indo1319","South Asia","India",391,8,636,2,3,0,0.5,1,0,1.5,8,5,"xd663","Uttar Pradesh","bhoj1244","Uttar Pradesh (Ef11)","",1945,"Uttar (AW19)","http://ehrafworldcultures.yale.edu/collection?owc=AW19",26,83,26,83,"Original","",1,1,0,0.5,1,1,0.351533472093272,1.90305126764879
"382",28133,"AI04",1,0.25,0.25,0.75,0.25,43.67,79.75,"uigh1240","turk1311","Central Asia","E Central Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383",28172,"Ac30",1,0.5,0.5,0,0.25,-17.81,25.18,"tong1318","atla1278","Africa","Southern Africa",27,4,56,0,0,1,0,0,0.5,0.5,4,1,"xd56","Plateau Tonga","tong1318","Plateau Tonga (Ac30)","Batonga",1940,"Tonga (FQ12)","http://ehrafworldcultures.yale.edu/collection?owc=FQ12",-18,28,-18,28,"Original","",0.5,0,0.5,0,0.2,0.5,-0.217547895959432,-0.563124742728855
"384",28271,"Ej4",0,0,0.25,1,0.5,18.39,106.76,"viet1252","aust1305","Southeast Asia","Mainland S E Asia",438,8,699,4,0,1,1,0,0.5,1.5,8,5,"xd726","Annamese","viet1252","Annamese (Ej4)","Vietnamese",1950,"Vietnam (AM11)","http://ehrafworldcultures.yale.edu/collection?owc=AM11",17,107,17,107,"Original","",1,0,0.5,1,1,1,1.64912967721411,1.6682345857591
"385",28304,"Ia10",0,1,0.75,0,0.5,23.41,121.03,"bunu1267","aust1307","Southeast Asia","Island S E Asia",445,3,706,0,0,NA,0,0,NA,NA,NA,1,"xd733","Bunun","bunu1267","Bunun (Ia10)","",1930,"","",24,121,24,121,"Original","",0.375,0,NA,0,0.2,NA,NA,NA
"386",28326,"Ig7",0.5,0.5,0.5,0,0.5,-5.62,150.89,"naka1262","aust1307","Oceania","Melanesia",NA,NA,832,1,0,0,0.25,0,0,0.25,3,1,"xd859","Lakalai","naka1262","Lakalai (Ig7)","Western Nakanai",1950,"","",-5,151,-5.5,150.81,"Revised","",NA,0,0,0.25,0.2,0.375,NA,NA
"387",28337,"Ng4",0.5,1,0.75,0,0.5,44.95,-68.65,"east2544","algi1248","North America","United States/ Canada",776,2,1100,0,0,0,0,0,0,0,NA,NA,"xd1253","Penobscot","peno1243","Penobscot (Ng4)","",1900,"","",45,-68,45,-68,"Original","",0.25,0,0,0,NA,NA,NA,NA
"388",28414,"Nd65",0.25,0.75,0.5,0.25,0.5,35.63,-113.39,"hava1248","coch1271","North America","United States",739,1,1050,0,0,0,0,0,0,0,1,1,"xd1202","Hualapai","wala1270","Walapai (Nd65)","Walapai",1870,"","",36,-114,36,-114,"Original","",0.125,0,0,0,0.2,0.125,-0.167379276456553,-1.24151034997747
"389",28469,"Nh17",0.5,0.5,0.75,0,0.25,33.86,-110.12,"west2615","atha1245","North America","United States",783,2,1114,0,0,0,0,0,0,0,1,1,"xd1267","Western Apache","west2615","Western Apache (Nh17)","Ndee",1870,"Western (NT21)","http://ehrafworldcultures.yale.edu/collection?owc=NT21",34,-110,34,-110,"Original","",0.25,0,0,0,0.2,0.125,-0.824288545591032,-1.13065324170372
"390",28502,"Sc1",0,0.5,0.75,0,0.25,8.97,-60.97,"wara1303","ISOLATE_wara1303","South America","N South America",811,1,1182,0,0,0,0,0,0,0,2,1,"xd1335","Warao","wara1303","Warrau (Sc1)","Warrau",1950,"Warao (SS18)","http://ehrafworldcultures.yale.edu/collection?owc=SS18",9,-62,9,-62,"Original","",0.125,0,0,0,0.2,0.25,-1.00989287897774,-1.1423380925424
"391",28524,"Nd6",0.5,0.75,0.75,0,0.25,38.98,-119.73,"wash1253","ISOLATE_wash1253","North America","United States",733,1,1044,0,0,0,0,0,0,0,1,1,"xd1196","Washo","wash1253","Washo (Nd6)","",1850,"Washo (NT20)","in process",39,-120,39,-120,"Original","",0.125,0,0,0,0.2,0.125,-1.07984056516098,-1.24151034997747
"392",28667,"Nc14",0.25,0.75,0.75,0.5,0,39.72,-122.44,"wint1259","wint1258","North America","United States",650,2,960,1,0,0,0.25,0,0,0.25,2,1,"xd1112","Wintu","nucl1651","Wintu (Nc14)","Northern Wintu",1860,"","",41,-122,41,-122,"Original","Changed 15Nov2016 to differentiate Nomlaki from Wintu",0.25,0,0,0.25,0.2,0.25,-1.03525112559795,-0.867877319343078
"393",28744,"Cb2",1,0.25,0.5,0,0.5,15.25,-15.38,"nucl1347","atla1278","Africa","West Africa",267,4,469,4,1,1,1,0.333333333333333,0.5,1.83333333333333,8,3,"xd469","Wolof","nucl1347","Wolof (Cb2)","",1950,"Wolof (MS30)","http://ehrafworldcultures.yale.edu/collection?owc=MS30",15,-17,15,-17,"Original","",0.5,0.333333333333333,0.5,1,0.6,1,0.381625014293649,1.05983305697661
"394",28821,"Ab11",0.5,0.5,0.5,0,0.5,-32.94,27.37,"gaik1241","atla1278","Africa","Southern Africa",11,4,12,2,0,0,0.5,0,0,0.5,NA,4,"xd12","Xhosa Ngqika","xesi1238","Xhosa (Ab11)","amaXhosa, Amakosa, Kaffirs, Xosa",1850,"","",-33,28,-32.89,27.91,"Revised","",0.5,0,0,0.5,0.8,NA,NA,NA
"395",28843,"Se4",0,0.5,0.75,0,0.5,-3.43,-77.26,"yagu1244","peba1241","South America","N W South America",NA,NA,1215,0,0,0,0,0,0,0,1,1,"xd1368","Yagua","yagu1244","Yagua (Se4)","",1940,"","",-3,-72,-3,-72,"Original","",NA,0,0,0,0.2,0.125,NA,NA
"396",28865,"Sg1",0,0.75,0.5,0.25,0.5,-54.01,-68.51,"yama1264","ISOLATE_yama1264","South America","S South America",840,2,1230,0,0,0,0,0,0,0,1,1,"xd1383","Yahgan","yama1264","Yahgan (Sg1)","",1870,"Yahgan (SH06)","http://ehrafworldcultures.yale.edu/collection?owc=SH06",-55,-69,-55.02,-68.98,"Revised","",0.25,0,0,0,0.2,0.125,-0.260181443149908,-1.13065324170372
"397",28898,"Ec2",0,0.75,0.75,0.5,0.5,61.71,133.98,"yaku1245","turk1311","North Eurasia","E North Eurasia",NA,NA,603,1,0,1,0.25,0,0.5,0.75,2,3,"xd628","Yakut","yaku1245","Yakut (Ec2)","Sakha",1900,"Yakut (RV02)","http://ehrafworldcultures.yale.edu/collection?owc=RV02",65,125,65,125,"Original","",NA,0,0.5,0.25,0.6,0.25,NA,NA
"398",28975,"If6",0.5,0.75,0.5,0.25,0.5,9.56,138.12,"yape1248","aust1307","Oceania","Micronesia",528,6,810,2,0,0,0.5,0,0,0.5,2,2,"xd837","Yapese","yape1248","Yapese (If6)","",1910,"Yap (OR22)","http://ehrafworldcultures.yale.edu/collection?owc=OR22",9,138,9.55,138.13,"Revised","",0.75,0,0,0.5,0.4,0.25,-0.0745771097631976,-0.0766384198349344
"399",28986,"Ni7",0.25,0.5,0.5,0,0.25,27.36,-110.16,"yaqu1251","utoa1244","Central America","Mexico",NA,NA,1139,0,0,0,0,0,0,0,NA,1,"xd1292","Yaqui","yaqu1251","Yaqui (Ni7)","Yoeme",1870,"","",28,-110,28,-110,"Original","",NA,0,0,0,0.2,NA,NA,NA
"400",28997,"Sc2",0.25,0.75,0.75,0.25,0.5,7.11,-68.61,"pume1238","ISOLATE_pume1238","South America","N South America",NA,NA,1192,0,0,0,0,0,0,0,NA,1,"xd1345","Pumé","pume1238","Yaruro (Sc2)","Yaruro",1950,"Pumé (SS19)","http://ehrafworldcultures.yale.edu/collection?owc=SS19",7,-68,7,-68,"Original","",NA,0,0,0,0.2,NA,NA,NA
"401",29030,"Sc16",0,0.5,1,0.25,0.25,-4.81,-65.35,"maqu1238","cari1283","South America","N South America",NA,NA,1189,0,0,0,0,0,0,0,NA,1,"xd1342","Ye'kuana","maqu1238","Yekuana (Sc16)","So'to, Yekuana",1920,"","",3,-65,3,-65,"Original","",NA,0,0,0,0.2,NA,NA,NA
"402",29085,"Nc3",0.25,0.5,0.75,0,0.25,36.32,-119.72,"yoku1256","yoku1255","North America","United States",667,1,977,1,0,0,0.25,0,0,0.25,NA,1,"xd1129","Northern Foothill Yokuts","nort2937","Yokuts (Nc3)","Yokuts",1850,"Yokuts (NS29)","http://ehrafworldcultures.yale.edu/collection?owc=NS29",36,-120,36,-120,"Original","",0.125,0,0,0.25,0.2,NA,NA,NA
"403",29107,"Af6",0,0.5,0.75,0.5,0.25,7.19,3.72,"oyoo1238","atla1278","Africa","West Africa",NA,NA,240,4,0,1,1,0,0.5,1.5,8,4,"xd240","Oyo Yoruba","oyoo1238","Oyo Yoruba (Af6)","",1950,"Yoruba (FF62)","http://ehrafworldcultures.yale.edu/collection?owc=FF62",8,4,8,4,"Original","2Aug2021 Dialect match updated by KK",NA,0,0.5,1,0.8,1,NA,NA
"404",29129,"Ng11",0.25,0.75,0.75,0.25,0.5,35.96,-95.04,"yuch1247","ISOLATE_yuch1247","North America","United States",774,3,1093,0,0,0,0,0,0,0,NA,2,"xd1246","Yuchi","yuch1247","Yuchi (Ng11)","Euchee, Uchee",1750,"","",35,-86,35,-86,"Original","",0.375,0,0,0,0.4,NA,NA,NA
"405",29151,"Ec6",0,0.25,0.75,0,0.5,65.39,151.32,"nort2745","yuka1259","North Eurasia","E North Eurasia",371,2,607,0,0,1,0,0,0.5,0.5,1,1,"xd634","Yukaghir","nort2745","Yukaghir (Ec6)","",1850,"","",70,145,70,145,"Original","",0.25,0,0.5,0,0.2,0.125,-0.41071996872466,-1.08235573158154
"406",29217,"Nb4",0,0.75,0.75,0,0,41.33,-123.82,"yuro1248","algi1248","North America","United States",639,1,949,1,0,2,0.25,0,1,1.25,1,1,"xd1101","Yurok","yuro1248","Yurok (Nb4)","",1850,"Yurok (NS31)","http://ehrafworldcultures.yale.edu/collection?owc=NS31",41,-124,41,-124,"Original","",0.125,0,1,0.25,0.2,0.125,-1.60906578923082,-0.981311664807512
"407",29360,"Ab12",0.25,0.5,0.75,0,0.25,-28.26,31.32,"zulu1248","atla1278","Africa","Southern Africa",12,4,13,2,0,0,0.5,0,0,0.5,NA,4,"xd13","Zulu","zulu1248","Zulu (Ab12)","Amazulu",1830,"Zulu (FX20)","http://ehrafworldcultures.yale.edu/collection?owc=FX20",-29,31,-29,31,"Original","",0.5,0,0,0.5,0.8,NA,NA,NA
"408",29371,"Nh4",0.5,0.75,0.75,0.25,0.5,35.08,-108.76,"zuni1245","ISOLATE_zuni1245","North America","United States",NA,NA,1127,0,0,0,0,0,0,0,6,1,"xd1280","Zuni","zuni1245","Zuni (Nh4)","",1910,"Zuni (NT23)","http://ehrafworldcultures.yale.edu/collection?owc=NT23",35,-109,35,-109,"Original","",NA,0,0,0,0.2,0.75,NA,NA
"409",30001,"Ai22",0.5,1,0.25,0,0,8.59,18.06,"sarr1246","cent2225","Africa","Central Africa",184,4,351,0,0,2,0,0,1,1,NA,1,"xd351","Sara","sarr1246","Sara (Ai22)","",1890,"","",9,18,9,18,"Original","",0.5,0,1,0,0.2,NA,NA,NA
"410",30011,"Aj28",0.25,1,0.5,0,0,-4.41,35.23,"dato1239","nilo1247","Africa","East Africa",215,5,404,0,1,0,0,0.333333333333333,0,0.333333333333333,NA,2,"xd404","Tatoga","dato1239","Tatoga (Aj28)","Datoga, Mangati, Taturu",1940,"","",-5,35,-5,35,"Original","",0.625,0.333333333333333,0,0,0.4,NA,NA,NA
"411",30013,"B67",1,1,0.5,0,0,-21.52,26.02,"kxoe1243","khoe1240","Africa","Southern Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412",30015,"B63",0.5,1,1,0,0,2.16,13.78,"baka1272","atla1278","Africa","Central Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413",30016,"Ca23",0.5,0.75,0.5,0,0,5.95,36.57,"aari1239","sout2845","Africa","East Africa",231,4,430,NA,1,NA,NA,0.333333333333333,NA,NA,NA,3,"xd430","Bako","aari1239","Bako (Ca23)","Ari, Baka",1950,"","",6,37,6,37,"Original","",0.5,0.333333333333333,NA,NA,0.6,NA,NA,NA
